Real Near Duplicates,Jaccard Similarity
"('from+the+inside+out_20769120.html', 'from+the+inside+out_20537054.html')",0.8672566371681416
"('candy+says_20172526.html', 'candy+says_20143869.html')",0.8854166666666666
"('lucille_20232174.html', 'lucille_20232162.html')",1.0
"('no+son+of+mine_20281018.html', 'no+son+of+mine_20058875.html')",0.8888888888888888
"('glad+sorry_20052432.html', 'glad+and+sorry_20824389.html')",0.9482758620689655
"('come+rain+or+come+shine_20171445.html', 'come+rain+or+come+shine_20042090.html')",1.0
"('crazy+he+calls+me_20177816.html', 'crazy+he+calls+me_20017783.html')",0.9175257731958762
"('come+rain+or+come+shine_20171445.html', 'come+rain+or+come+shine_20045703.html')",1.0
"('come+rain+or+come+shine_20171445.html', 'come+rain+or+come+shine_20056366.html')",1.0
"('all+of+you_20056242.html', 'all+of+you_20045667.html')",1.0
"('do+you+hear+what+i+hear_20755448.html', 'do+you+hear+what+i+hear_20192183.html')",0.9811320754716981
"('silent+night_20985621.html', 'silent+night_20520220.html')",0.9636363636363636
"('all+along+the+watchtower_20237534.html', 'all+along+the+watchtower_20021157.html')",1.0
"('i+would+die+for+you_20342881.html', 'i+want+to+know+what+love+is_20054919.html')",0.9076923076923077
"('santa+claus+is+coming+to+town_20748156.html', 'santa+claus+is+coming+to+town_20088474.html')",0.8969072164948454
"('dont+look+down_20066987.html', 'dont+look+down_20036947.html')",0.9097222222222222
"('for+a+dancer_20504425.html', 'for+a+dancer_20198343.html')",0.9172661870503597
"('i+get+along+without+you+very+well_20017829.html', 'i+get+along+without+you+very+well+except+sometimes_20821562.html')",0.864
"('all+men+play+on+ten_20237714.html', 'all+men+play+on+10_20087855.html')",0.8934010152284264
"('the+unforgiven+ii_20625657.html', 'the+unforgiven+ii_20092122.html')",0.961038961038961
"('carry+me_20803908.html', 'carry+me_20626659.html')",0.863013698630137
"('somewhere+somehow_20543888.html', 'somewhere+somehow_20093062.html')",0.8947368421052632
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+christmas_21052123.html')",1.0
"('bless+the+beasts+the+children_20027650.html', 'bless+the+beast+and+the+children_20530611.html')",0.875
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+litlle+christmas_20726965.html')",0.9146341463414634
"('dream+a+little+dream+of+me_20188369.html', 'dream+a+little+dream+of+me_20087274.html')",0.8775510204081632
"('answer+me_20288263.html', 'answer+me_20288262.html')",1.0
"('hello_20567389.html', 'hello+bbc+radio+1+version_20214363.html')",0.9871794871794872
"('let+it+be_21069137.html', 'let+it+be+live_20622749.html')",0.9065420560747663
"('cheek+to+cheek_20068098.html', 'cheek+to+cheek_20055299.html')",0.8863636363636364
"('let+it+be_21069137.html', 'let+it+be+live_20614587.html')",0.9065420560747663
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20222065.html')",0.925
"('a+marshmallow+world_20756395.html', 'a+marshmallow+world_20681753.html')",0.9495798319327731
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20222064.html')",0.8588235294117647
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20529227.html')",1.0
"('a+christmas+carol_20689791.html', 'a+christmas+carol_20138380.html')",0.8701298701298701
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20620824.html')",0.9146341463414634
"('little+queenie_20246777.html', 'little+queenie_20246776.html')",1.0
"('the+longest+time_20072963.html', 'for+the+longest+time_21061419.html')",0.8951965065502183
"('little+queenie_20246777.html', 'little+queenie_20115770.html')",0.9668874172185431
"('what+child+is+this_20893161.html', 'what+child+is+this_20492404.html')",0.9148936170212766
"('devoted+to+you_20191281.html', 'devoted+to+you_20027249.html')",0.9761904761904762
"('frosty+the+snowman_20200806.html', 'frosty+the+snowman_20200799.html')",0.9720930232558139
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20222059.html')",0.9024390243902439
"('let+it+be_21069137.html', 'let+it+be_10026524.html')",1.0
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20222057.html')",0.9375
"('come+together_21033381.html', 'come+together_20752482.html')",1.0
"('let+it+be_21069137.html', 'let+it+be_20073713.html')",0.9807692307692307
"('christmas+in+killarney_20800703.html', 'christmas+in+killarney_20682987.html')",1.0
"('let+it+be_21069137.html', 'let+it+be_20246192.html')",0.9158878504672897
"('let+it+be_21069137.html', 'let+it+be_20105559.html')",0.9158878504672897
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20144693.html')",0.9375
"('as+long+as+you+love+me_20878045.html', 'as+long+as+you+love+me_20011533.html')",1.0
"('them+changes_20071577.html', 'changes_20071571.html')",0.9132947976878613
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20139592.html')",0.9375
"('and+the+grass+wont+pay+no+mind_20564100.html', 'and+the+grass+wont+pay+no+mind_20049006.html')",1.0
"('its+alright+with+you_20740351.html', 'its+alright+with+me_20319891.html')",0.9612903225806452
"('let+it+be_21069137.html', 'let+it+be_20820024.html')",1.0
"('i+wont+give+up_21016689.html', 'i+wont+give+up_20995887.html')",0.9473684210526315
"('let+it+be_21069137.html', 'let+it+be_20812976.html')",0.8672566371681416
"('let+it+be_21069137.html', 'let+it+be_20887542.html')",0.9065420560747663
"('heaven+or+hell_20221839.html', 'heaven+or+hell_20221837.html')",0.926829268292683
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20077734.html')",0.8674698795180723
"('i+cant+get+started_20017949.html', 'cant+get+started+with+you_20700575.html')",0.9099099099099099
"('last+train+to+london_20598019.html', 'last+train+to+london_20045353.html')",0.8914285714285715
"('the+christmas+song_20167376.html', 'the+christmas+song_10188894.html')",1.0
"('the+christmas+song_20167376.html', 'the+christmas+song_20042238.html')",0.8717948717948718
"('midnight+rider_20772750.html', 'midnight+rider_20006504.html')",0.8875
"('have+yourself+a+merry+little+christmas_20222057.html', 'have+yourself+a+merry+little+christmas_20077734.html')",0.9259259259259259
"('mama_20668295.html', 'madre+dolcissima_20253432.html')",1.0
"('the+seeker_20146792.html', 'the+seeker_10245594.html')",1.0
"('lovely+day_20700589.html', 'its+gonna+be+a+lovely+day_20703652.html')",0.9487179487179487
"('whats+going+on_20687674.html', 'whats+going+on_20035190.html')",0.9357142857142857
"('wham+rap_20059386.html', 'wham+rap_10187040.html')",0.978891820580475
"('his+love_20816883.html', 'his+love_20730773.html')",1.0
"('milord_20515109.html', 'lets+sew+our+pants+together_20247327.html')",1.0
"('michelle_21027912.html', 'michelle_10026487.html')",1.0
"('have+yourself+a+merry+little+christmas_20222057.html', 'have+yourself+a+merry+little+christmas_20139592.html')",1.0
"('have+yourself+a+merry+little+christmas_20222057.html', 'have+yourself+a+merry+little+christmas_20144693.html')",1.0
"('the+christmas+song_20167376.html', 'the+christmas+song_20167355.html')",0.9545454545454546
"('and+the+angels+sing_20887182.html', 'and+the+angels+sing_20810629.html')",0.8842105263157894
"('hello_20567389.html', 'hello+lionel+ritchie+cover_20624213.html')",0.8901734104046243
"('ministry+jesus+built+my+hotrod_20648764.html', 'jesus+built+my+hotrod_20093943.html')",0.9201773835920177
"('didnt+we_20055647.html', 'didnt+we_20012968.html')",0.9066666666666666
"('making+plans+for+nigel_20147713.html', 'making+plans+for+nigel_20116851.html')",0.9367088607594937
"('without+you_20917877.html', 'without+u_20142549.html')",0.872
"('ive+got+my+love+to+keep+me+warm_21053290.html', 'ive+got+my+love+to+keep+me+warm_20017898.html')",0.8888888888888888
"('say+it+isnt+so_20997878.html', 'say+it+isnt+so_20098086.html')",1.0
"('highwayman_20713257.html', 'highwayman_20212662.html')",0.9124423963133641
"('ive+got+my+love+to+keep+me+warm_21053290.html', 'ive+got+my+love+to+keep+me+warm_20771685.html')",0.9615384615384616
"('i+want+you+to+want+me_20463594.html', 'i+want+you+to+want+me_20346175.html')",0.9605263157894737
"('the+star+spangled+banner_20795043.html', 'star+spangled+banner_20072442.html')",0.933579335793358
"('absolutely+sweet+marie_20059173.html', 'absolutely+sweet+marie_20021179.html')",1.0
"('heart+shaped+box_20219643.html', 'heart+shaped+box_20101064.html')",0.9157894736842105
"('ebb+tide_20151331.html', 'ebb+tide_20055724.html')",0.9270833333333334
"('alfie_20029545.html', 'alfie_20013267.html')",0.9097744360902256
"('destiny_20672642.html', 'destiny_10198556.html')",1.0
"('please+please+please+let+me+get+what+i+want_20754541.html', 'please+please+please+let+me+get+what+i+want_10184802.html')",0.9672131147540983
"('a+million+love+songs_20632070.html', 'a+million+love+songs_20134969.html')",0.981651376146789
"('mr+bojangles_20261803.html', 'mr+bojangles_10194009.html')",1.0
"('i+want+a+little+girl_20825526.html', 'i+want+a+little+girl_20051466.html')",0.946236559139785
"('turn+me+on_20983212.html', 'turn+me+on_20975890.html')",1.0
"('all+the+pretty+little+ponies_20590530.html', 'all+the+pretty+little+ponies_20077803.html')",1.0
"('white+christmas_20700195.html', 'white+christmas_20340450.html')",0.9090909090909091
"('strange+fruit_20326657.html', 'half+gifts_20032507.html')",0.9567901234567902
"('liberian+girl_21040359.html', 'liberian+girl_20092565.html')",0.8992805755395683
"('white+christmas_20700195.html', 'white+christmas_20064273.html')",0.8727272727272727
"('a+man+and+a+woman_21027998.html', 'a+man+and+a+woman_21014485.html')",0.8826291079812206
"('trouble_20563086.html', 'trouble_20028110.html')",1.0
"('white+christmas_20700195.html', 'white+christmas_20144705.html')",0.8727272727272727
"('hello_20567389.html', 'hello_20083833.html')",0.8855421686746988
"('wild+west+end_20089406.html', 'wild+west+end_20040723.html')",0.9121951219512195
"('grandmas+hands_21070357.html', 'grandmas+hands_20208405.html')",1.0
"('hooked+on+a+feeling_20613426.html', 'hooked+on+a+feeling_20607711.html')",1.0
"('wolf_21077946.html', 'wolf_21062646.html')",0.981203007518797
"('it+came+upon+a+midnight+clear_20767844.html', 'it+came+upon+a+midnight+clear_20312973.html')",0.925531914893617
"('draw+me+close_10180217.html', 'draw+me+close+to+you_20626652.html')",0.9166666666666666
"('ill+be+home+for+christmas_20855083.html', 'ill+be+home+for+christmas_20013717.html')",0.925
"('true_20677384.html', 'true_20582703.html')",0.8730769230769231
"('please+please+please+let+me+get+what+i+want_20754541.html', 'please+please+please+let+me+get+what+i+want_20126734.html')",0.9672131147540983
"('one_20092051.html', 'one_10159805.html')",0.9109947643979057
"('when+the+eagle+flies_20338665.html', 'when+the+eagle+flies_20131483.html')",1.0
"('senior+year+spring+musical_20834886.html', 'senior+year+spring+musical+medley_21029875.html')",1.0
"('he+aint+heavy+hes+my+brother_20216839.html', 'he+aint+heavy+hes+my+brother_20216838.html')",0.957983193277311
"('iron+man_20308337.html', 'iron+man_20019426.html')",0.9712230215827338
"('youll+never+know_20823275.html', 'youll+never+know_20810474.html')",0.8941176470588236
"('the+boy+in+the+bubble_20874103.html', 'the+boy+in+the+bubble_20105881.html')",0.9447236180904522
"('how+can+you+mend+a+broken+heart_20144713.html', 'how+can+you+mend+a+broken+heart_20029615.html')",0.9292035398230089
"('how+can+you+mend+a+broken+heart_20144713.html', 'how+can+you+mend+a+broken+heart_20015649.html')",0.9
"('awake_20042601.html', 'awake+ghost+song_20042616.html')",1.0
"('shout+to+the+lord_20608991.html', 'shout+to+the+lord_20221251.html')",0.8596491228070176
"('shout+to+the+lord_20608991.html', 'shout+to+the+lord_20221252.html')",0.9259259259259259
"('shout+to+the+lord_20608991.html', 'shout+to+the+lord_20221256.html')",0.875
"('i+can+see+for+miles_20709675.html', 'i+can+see+for+miles_20146525.html')",1.0
"('september+song_20832813.html', 'september+song_20821362.html')",1.0
"('sorry+seems+to+be+the+hardest_20807608.html', 'sorry+seems+to+be+the+hardest+word_20310148.html')",0.9368421052631579
"('silver+bells_10140706.html', 'silver+balls_20249598.html')",0.8829787234042553
"('sorry+seems+to+be+the+hardest_20807608.html', 'sorry+seems+to+be+the+hardest+word_10239111.html')",0.9368421052631579
"('shout+to+the+lord_20608991.html', 'shout+to+the+lord_20599749.html')",0.9090909090909091
"('let+it+be_20812976.html', 'let+it+be_10026524.html')",0.8672566371681416
"('white+christmas_20700195.html', 'white+christmas_10163489.html')",0.9090909090909091
"('summer+nights_20126908.html', 'summer+nights_20088755.html')",1.0
"('badges+posters+stickers+t+shirts_20089346.html', 'badges+posters+stickers+t+shirts_20040792.html')",0.946524064171123
"('earth+today+rejoices_20887302.html', 'earth+today+rejoices_20681699.html')",1.0
"('so+far+away_20089272.html', 'so+far+away_20040684.html')",0.927710843373494
"('across+the+universe_20037100.html', 'across+the+universe_10026507.html')",0.967479674796748
"('i+hear+music_20810666.html', 'i+hear+music_20017981.html')",0.8533333333333334
"('dont+get+around+much+anymore_20184834.html', 'dont+get+around+much+any+more_20184835.html')",0.9545454545454546
"('everybody+wants+to+rule+the+world_21047898.html', 'everybody+wants+to+rule+the+world_20135573.html')",0.9555555555555556
"('everybody+wants+to+rule+the+world_21047898.html', 'everybody+wants+to+rule+the+world_20665338.html')",0.9626865671641791
"('yesterday+once+more_20027553.html', 'goodnight_20027781.html')",0.96
"('im+not+in+love_10200363.html', 'im+not+in+love+rework+of+art_20929893.html')",1.0
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20765880.html')",1.0
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20755082.html')",1.0
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20756623.html')",1.0
"('little+drummer+boy_20770631.html', 'little+drummer+boy_20748155.html')",1.0
"('higher+and+higher_21077502.html', 'higher+and+higher_20212558.html')",0.9014084507042254
"('little+drummer+boy_20770631.html', 'little+drummer+boy_20756618.html')",1.0
"('dark+water_20188027.html', 'amnerika_20702160.html')",1.0
"('call+me+the+breeze_21065572.html', 'call+me+the+breeze_20086063.html')",0.8682170542635659
"('close+to+you_20824845.html', 'close+to+you_20823140.html')",0.8936170212765957
"('winter+wonderland_20856845.html', 'winter+wonderland_20144706.html')",1.0
"('moon+river_20085340.html', 'moon+river_20007902.html')",0.873015873015873
"('have+yourself+a+merry+little+christmas_20770635.html', 'have+yourself+a+merry+little+christmas_20726055.html')",0.925
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+christmas_21052123.html')",0.8588235294117647
"('i+will+reach+you_20893931.html', 'collide_20895671.html')",1.0
"('dont+get+around+much+anymore_20184834.html', 'dont+get+around+much+anymore_20064474.html')",1.0
"('winter+wonderland_20856845.html', 'winter+wonderland_20756624.html')",1.0
"('dont+be+sad_20463696.html', 'dont+be+sad_20131322.html')",0.8571428571428571
"('winter+wonderland_20856845.html', 'winter+wonderland_20748153.html')",1.0
"('embraceable+you_21065987.html', 'embraceable+you_20045721.html')",0.9206349206349206
"('lets+make+tonight+the+night_20245128.html', 'if+i+was+the+one_20202783.html')",0.9783549783549783
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+litlle+christmas_20726965.html')",0.8941176470588236
"('youll+see_20536055.html', 'youll+see_20101902.html')",0.9949748743718593
"('kentucky+woman_20228672.html', 'kentucky+woman_20098874.html')",1.0
"('little+drummer+boy_20770631.html', 'little+drummer+boy_20072392.html')",0.9051724137931034
"('amazing+grace_20048418.html', 'amazing+grace_20032073.html')",0.8903225806451613
"('can+you+feel+the+love+tonight_20816902.html', 'can+you+feel+the+love+tonight_20696686.html')",0.9495798319327731
"('can+you+feel+the+love+tonight_20816902.html', 'can+you+feel+the+love+tonight_20795005.html')",0.926829268292683
"('i+will+love_20803312.html', 'i+will+love_20626601.html')",1.0
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20755082.html')",0.8588235294117647
"('change+partners_20068116.html', 'change+partners_20045699.html')",1.0
"('change+partners_20068116.html', 'change+partners_20055903.html')",1.0
"('auld+lang+syne_20756212.html', 'auld+lang+syne_20756198.html')",1.0
"('get+up+stand+up_20209904.html', 'get+up+stand+up_20021743.html')",0.9230769230769231
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20529227.html')",0.8588235294117647
"('auld+lang+syne_20756212.html', 'auld+lang+syne_20718318.html')",1.0
"('total+eclipse+of+the+heart_20522262.html', 'total+eclipse+of+the+heart_20363323.html')",0.9116465863453815
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20222064.html')",1.0
"('i+cant+help+it_10140338.html', 'i+cant+help+it+if+im+still+in+love+with+you_20817685.html')",0.9789473684210527
"('bittersweet+venus+in+furs_20163279.html', 'bitter+sweet_20118946.html')",0.8642857142857143
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20620824.html')",0.8941176470588236
"('my+love+and+devotion_21028004.html', 'my+love+and+devotion_20267831.html')",0.8783783783783784
"('captain+america_20174643.html', 'captain+america+by+moe_20639132.html')",0.9340659340659341
"('its+not+unusual_20720733.html', 'its+not+unusual_20138367.html')",1.0
"('the+coffee+song_20587954.html', 'the+coffee+song_20034184.html')",0.9147286821705426
"('against+all+odds_20805673.html', 'against+all+odds_10205512.html')",0.8518518518518519
"('girl+you+sure+know+how+to+say+goodbye_20846123.html', 'girl+you+sure+know+how+to+say+goodbye_20208238.html')",0.96
"('never+say+die_20287376.html', 'never+say+die_20019406.html')",1.0
"('easy+to+love_20817004.html', 'easy+to+love_20017881.html')",0.9519230769230769
"('easy+to+love_20817004.html', 'easy+to+love_20045720.html')",0.9519230769230769
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20144693.html')",0.9156626506024096
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20139592.html')",0.9156626506024096
"('kentucky+woman_20228672.html', 'kentucky+woman_20038844.html')",1.0
"('how+do+you+keep+the+music+playing_21068004.html', 'have+yourself+a+merry+little+christmas_20222057.html')",0.9156626506024096
"('the+christmas+song_20042238.html', 'the+christmas+song_10188894.html')",0.8717948717948718
"('christmas+day_20767850.html', 'christmas+day_20763874.html')",1.0
"('lady_20077869.html', 'it+had+to+be+you_20822965.html')",0.9715909090909091
"('santa+claus+is+coming+to+town_20570100.html', 'santa+claus+is+coming+to+town_20270037.html')",1.0
"('santa+claus+is+coming+to+town_20570100.html', 'santa+claus+is+coming+to+town_20035248.html')",1.0
"('santa+claus+is+coming+to+town_20570100.html', 'santa+claus+is+coming+to+town_20068485.html')",1.0
"('lenny+kravitz+are+you+gonna+go+my+way_20648801.html', 'are+you+gonna+go+my+way_20082617.html')",0.87248322147651
"('jealous+guy_20647113.html', 'jealous+guy_20608939.html')",0.8983050847457628
"('ive+got+you+under+my+skin_20486495.html', 'ive+got+you+under+my+skin_20055638.html')",0.8633540372670807
"('i+wont+last+a+day+without+you_20699679.html', 'i+wont+last+a+day+without+you_20547250.html')",0.9116022099447514
"('harry+rag_20096071.html', 'harry+rag_20079123.html')",1.0
"('fine+dandy_20013036.html', 'fine+and+dandy_20824883.html')",0.9587628865979382
"('elliot+smith+245_20626352.html', '2+45+am_20045985.html')",0.9580838323353293
"('any+ole+way_20288998.html', 'any+ole+way+live_20814687.html')",1.0
"('have+yourself+a+merry+little+christmas_20684707.html', 'have+yourself+a+merry+little+christmas_20027473.html')",0.8703703703703703
"('statue+of+liberty_20147978.html', 'statue+of+liberty_20072798.html')",0.944954128440367
"('monday+monday_21009744.html', 'monday+monday_20087282.html')",0.9482758620689655
"('show+me+your+soul_20676582.html', 'show+me+your+soul+ft+lenny+kravitz+pharrell+and+l_20608915.html')",0.9801829268292683
"('i+cant+make+you+love+me_20990480.html', 'i+cant+make+you+love+me_20022611.html')",0.9105691056910569
"('i+cant+make+you+love+me_20990480.html', 'i+cant+make+you+love+me_20173184.html')",0.9333333333333333
"('i+cant+make+you+love+me_20990480.html', 'i+cant+make+you+love+me_20691283.html')",0.9495798319327731
"('oye_10133163.html', 'oye+mi+canto_10133052.html')",1.0
"('freedom_20059367.html', 'freedom+90_20585123.html')",0.8666666666666667
"('freedom_20059367.html', 'freedom+90_20059289.html')",0.892018779342723
"('jingo_20121368.html', 'jin+go+lo+ba_20582921.html')",1.0
"('you+go+to+my+head_20352141.html', 'you+go+to+my+head_20352139.html')",0.8652482269503546
"('like+an+angel+passing+through+my+room_20756235.html', 'like+an+angel+passing+through+my+room_20002835.html')",0.954954954954955
"('christmas+time+is+here_20167413.html', 'charlie+brown+christmas_20908070.html')",1.0
"('you+go+to+my+head_20352141.html', 'you+go+to+my+head_20017961.html')",1.0
"('love+is+a+many+splendoured+thing_21027942.html', 'love+is+a+many+splendored+thing_20504149.html')",1.0
"('love+is+a+many+splendoured+thing_21027942.html', 'love+is+a+many+splendored+thing_20804298.html')",1.0
"('love+is+a+many+splendoured+thing_21027942.html', 'love+is+a+many+splendored+thing_20810104.html')",1.0
"('love+is+a+many+splendoured+thing_21027942.html', 'love+is+a+many+splendored+thing_20248673.html')",1.0
"('no+self+control_20622747.html', 'no+self+control_20107446.html')",0.971830985915493
"('lovesong_20901360.html', 'love+song_20248941.html')",0.9454545454545454
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+little+christmas_20139592.html')",0.975
"('anyone+who+had+a+heart_20289067.html', 'anyone+who+had+a+heart_20043927.html')",0.8709677419354839
"('i+cant+make+you+love+me_20691283.html', 'i+cant+make+you+love+me_20022611.html')",0.8650793650793651
"('how+soon+is+now_20484863.html', 'how+soon+is+now+_10218079.html')",0.8769230769230769
"('turn+on+the+lights_21047398.html', 'turn+on+the+lights_21011829.html')",0.8902439024390244
"('mad+season+i+dont+know+anything_20648789.html', 'i+dont+know+anything_10172050.html')",0.9285714285714286
"('cindy_20100226.html', 'cindy+feat+nick+cave_20172463.html')",0.976
"('and+i+love+her_20248098.html', 'and+i+love+her_20248090.html')",1.0
"('i+wish+you+love_20819537.html', 'clopin+clopant_20012780.html')",0.8832116788321168
"('im+gonna+be+alright_20668937.html', 'im+gonna+be+alright_20070452.html')",0.9101796407185628
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+little+christmas_20077734.html')",0.9036144578313253
"('i+cant+make+you+love+me_20691283.html', 'i+cant+make+you+love+me_20173184.html')",0.8861788617886179
"('hear+my+train+a+comin+electric_20493458.html', 'hear+my+train+a+comin+acoustic_20493459.html')",1.0
"('run+run+rudolph_20144698.html', 'run+rudolph+run_20308720.html')",0.9067796610169492
"('christmas+eve_20674557.html', 'christmas+eve_20028695.html')",0.9343434343434344
"('life+fades+away_20119267.html', 'life+fades+away_20036164.html')",0.9763779527559056
"('you+made+me+love+you_20352951.html', 'dear+mr+gable+you+made+me+love+you_20491970.html')",1.0
"('the+latin+one_20000037.html', 'katrinas+fair_20000029.html')",0.9567901234567902
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+litlle+christmas_20726965.html')",0.9512195121951219
"('the+times+they+are+a+changin_20107996.html', 'the+times+they+are+a+changin_20107680.html')",0.8661087866108786
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+christmas_21052123.html')",0.9146341463414634
"('the+times+they+are+a+changin_20107996.html', 'the+times+they+are+a+changin_20021240.html')",0.9304347826086956
"('the+little+drummer+boy_20004966.html', 'little+drummer+boy_20246515.html')",0.8508771929824561
"('ask+the+lonely_20228154.html', 'ask+the+lonely_20144773.html')",1.0
"('the+little+drummer+boy_20004966.html', 'little+drummer+boy_20665727.html')",0.8521739130434782
"('bodhisattva_20152662.html', 'bodhisattva_20130102.html')",1.0
"('oh+holy+night_20756155.html', 'o+holy+night_20758177.html')",0.8589743589743589
"('i+gotta+right+to+sing+the+blues_20045765.html', 'gotta+right+to+sing+the+blues_20802022.html')",1.0
"('red+sails+in+the+sunset_20303643.html', 'red+sails+in+the+sunset_20098083.html')",1.0
"('when+will+i+see+you+again_20821541.html', 'when+will+i+see+you+again_20503523.html')",0.9074074074074074
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+little+christmas_20529227.html')",0.9146341463414634
"('come+together_20102411.html', 'come+together_20098639.html')",0.8951048951048951
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+little+christmas_20222064.html')",0.8941176470588236
"('with+or+without_20808423.html', 'with+or+without+you_20547230.html')",0.9038461538461539
"('last+words_20834367.html', 'friends_20759936.html')",0.8936170212765957
"('alone+together_20816777.html', 'alone+together_20242093.html')",1.0
"('st+judys+comet_10202246.html', 'st+judys+comet_10156939.html')",0.869281045751634
"('good+time_21044819.html', 'good+time_21022977.html')",0.9349593495934959
"('grendel_20088812.html', 'grendel_20053772.html')",0.896969696969697
"('the+supernatural+anaesthetist_20297501.html', 'here+comes+the+supernatural+anaesthetist_20058852.html')",1.0
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+little+christmas_20222057.html')",0.975
"('is+that+all+there+is_20685729.html', 'is+that+all+there+is_20529219.html')",0.9863481228668942
"('have+yourself+a+merry+little+christmas_20620824.html', 'have+yourself+a+merry+little+christmas_20144693.html')",0.975
"('cant+take+my+eyes+off+you_20173913.html', 'cant+take+my+eyes+off+you_20173911.html')",0.9041095890410958
"('the+last+to+die_21061794.html', 'last+to+die_20454243.html')",0.9132947976878613
"('high+sierra_20504421.html', 'high+sierra_20212578.html')",0.8780487804878049
"('here+i+am+to+worship_21005431.html', 'here+i+am+to+worshipcall_20626619.html')",0.8981481481481481
"('holly+jolly+christmas_20766933.html', 'holly+jolly+christmas_20674240.html')",1.0
"('east+of+the+sun+west+of+the+moon_20810690.html', 'east+of+the+sun+and+west+of+the+moon_20821180.html')",0.8588235294117647
"('east+of+the+sun+west+of+the+moon_20810690.html', 'east+of+the+sun+and+west+of+the+moon_20800873.html')",0.8823529411764706
"('falling+down_20504426.html', 'falling+down_20195318.html')",0.9701492537313433
"('outsider_20113916.html', 'outsider_20062761.html')",0.8928571428571429
"('father+son_20692074.html', 'father+and+son_20502217.html')",0.9682539682539683
"('father+son_20692074.html', 'father+and+son+feat+fiona+apple_20201840.html')",0.87
"('o+come+all+ye+faithful_20590441.html', 'o+come+all+ye+faithful_20007661.html')",1.0
"('crazy_21083964.html', 'crazy_20177902.html')",1.0
"('lord+of+the+heavens_20807559.html', 'lord+of+the+heavens_20626575.html')",0.90625
"('with+a+little+help+from+my+friends_10150804.html', 'a+little+help+from+my+friends_20627331.html')",1.0
"('harbor+lights_20218095.html', 'harbor+lights_20218093.html')",0.8541666666666666
"('hard+times_20607835.html', 'hard+times_20050021.html')",1.0
"('machines+or+back+to+humans_20944061.html', 'machines+back+to+humans_20930522.html')",0.9536082474226805
"('let+it+snow_20247032.html', 'let+it+snow+let+it+snow+let+it+snow_20529218.html')",0.8854166666666666
"('i+got+it+bad+and+that+aint+good_20821265.html', 'i+got+it+bad+and+that+aint+good_20210023.html')",1.0
"('help_20724954.html', 'help+covers_20666631.html')",0.85
"('thats+life_20486488.html', 'thats+life_10186791.html')",0.9530516431924883
"('hard+times_20607835.html', 'hard+times_20147285.html')",1.0
"('let+it+snow_20247032.html', 'let+it+snow+let+it+snow+let+it+snow_20247024.html')",0.865979381443299
"('look+at+me+im+sandra+dee_10197274.html', 'look+at+me+im+sandra+dee+reprise_20581265.html')",1.0
"('lady_20083921.html', 'lady_20077869.html')",0.8571428571428571
"('its+only+love_20323078.html', 'its+only+love_10026209.html')",0.9120879120879121
"('let+it+snow_20247032.html', 'let+it+snow_20027480.html')",1.0
"('act+of+war_20046851.html', 'act+of+war+accuracy+unknown_20671245.html')",0.9752066115702479
"('alone_20660742.html', 'alone_20064694.html')",0.8923076923076924
